idMunicipio,nomeMunicipio,estado,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,IDHMEducacao
430670,Dona Francisca,RS,70.6,60.3,22.0,23.4,0.8,10.6,6.6,5.7,1.4,,20.2,18.8,23.5,6.1,4.2,4.2,34.0,46.1,Baixo
430673,Doutor Maurício Cardoso,RS,82.1,88.6,15.4,5.4,2.2,6.0,0.3,0.0,1.6,0.9,12.6,21.4,25.0,5.7,4.1,4.2,17.8,24.5,Baixo
430675,Doutor Ricardo,RS,93.3,82.2,4.6,9.9,2.1,7.9,0.0,0.0,,1.0,12.7,12.9,32.3,4.0,4.1,4.0,18.5,12.4,Baixo
430676,Eldorado do Sul,RS,77.1,50.5,18.1,24.8,2.4,23.6,2.4,1.1,3.1,1.2,16.4,23.5,38.0,7.1,4.0,4.1,28.1,48.3,Médio
430680,Encantado,RS,85.9,66.3,11.4,17.2,1.7,15.4,1.0,1.1,0.7,0.1,15.3,17.2,26.7,8.6,4.1,4.2,15.4,31.4,Médio
430690,Encruzilhada do Sul,RS,78.3,67.8,17.3,17.7,3.2,12.5,1.2,2.0,0.5,0.4,23.8,21.0,29.7,7.2,4.1,4.3,34.0,44.1,Muito Baixo
430692,Engenho Velho,RS,78.2,74.5,16.8,9.1,5.0,16.4,0.0,0.0,0.7,1.9,15.5,13.9,19.7,4.0,4.0,4.0,37.3,22.0,Médio
430693,Entre-Ijuís,RS,75.0,,20.0,,3.9,,1.1,,1.6,,17.6,18.3,23.7,5.9,4.1,4.4,27.4,,Baixo
430695,Entre Rios do Sul,RS,94.3,80.6,2.6,3.7,2.2,14.9,0.9,0.8,1.0,0.7,11.9,14.2,22.5,4.0,4.2,3.8,17.1,33.3,Baixo
430697,Erebango,RS,82.6,71.3,14.6,13.8,2.8,11.7,0.0,3.2,1.5,1.2,15.5,15.7,32.3,8.2,4.1,4.0,24.8,13.4,Médio
430700,Erechim,RS,88.5,74.8,7.9,11.1,1.4,12.8,2.2,1.3,0.8,1.8,14.4,22.3,27.9,5.0,4.1,4.3,16.3,21.0,Alto
430705,Ernestina,RS,91.1,79.6,6.2,10.6,2.1,5.3,0.6,4.5,1.5,3.1,12.3,12.7,26.3,5.8,4.1,4.4,14.6,15.2,Médio
430710,Herval,RS,78.8,59.6,15.5,23.8,3.5,15.8,2.2,0.8,1.3,0.4,18.0,15.0,26.4,6.5,4.6,4.1,28.5,47.1,Baixo
430720,Erval Grande,RS,84.3,76.3,10.8,5.6,4.1,15.0,0.8,3.1,1.5,0.7,17.0,16.0,22.9,4.0,4.0,4.0,30.5,29.4,Baixo
430730,Erval Seco,RS,81.2,71.8,14.9,17.8,2.6,6.2,1.3,4.2,2.2,2.9,13.6,13.8,26.3,6.6,4.1,4.1,26.6,20.3,Baixo
430740,Esmeralda,RS,87.3,65.4,9.5,14.7,3.0,19.1,0.2,0.8,,,15.8,17.5,17.5,6.1,4.3,4.3,23.8,32.9,Baixo
430745,Esperança do Sul,RS,83.1,57.0,12.6,23.7,4.3,18.3,0.0,1.0,2.0,2.8,15.0,15.3,23.0,6.0,4.1,4.2,17.6,28.3,Baixo
430750,Espumoso,RS,85.8,57.1,9.7,20.1,2.0,20.9,2.5,1.9,0.5,1.2,18.7,15.6,20.8,9.0,4.1,4.2,17.9,33.8,Médio
430755,Estação,RS,87.9,74.3,9.7,12.6,2.4,8.4,0.0,4.7,0.4,3.1,17.9,21.8,23.6,5.9,4.2,4.2,20.2,29.6,Médio
430760,Estância Velha,RS,85.1,60.8,12.4,20.5,2.1,15.8,0.4,2.9,1.0,1.1,15.2,22.8,34.1,10.8,4.1,4.2,14.4,27.7,Médio
430770,Esteio,RS,82.6,59.8,13.2,21.9,1.7,15.0,2.5,3.3,0.6,2.8,15.0,25.2,28.7,8.8,4.2,4.4,23.1,36.8,Médio
430780,Estrela,RS,84.3,68.2,11.0,15.9,3.2,15.0,1.5,0.9,0.5,0.6,17.4,20.2,24.4,11.3,4.1,5.2,18.8,24.8,Médio
430781,Estrela Velha,RS,76.5,71.2,16.9,20.5,4.6,6.8,2.0,1.5,,,16.0,14.6,25.8,4.0,4.1,4.0,25.0,22.5,Baixo
430783,Eugênio de Castro,RS,78.3,76.7,16.3,12.3,2.4,11.0,3.0,0.0,3.8,1.4,13.0,13.2,24.7,4.0,4.0,4.2,21.1,32.4,Baixo
430786,Fagundes Varela,RS,81.9,74.4,15.8,12.2,1.3,12.2,1.0,1.2,1.0,2.6,13.0,18.3,22.3,4.0,4.2,4.0,14.7,23.6,Médio
430790,Farroupilha,RS,91.1,74.4,6.7,12.0,1.5,11.2,0.7,2.4,0.9,1.4,13.5,20.9,32.3,8.2,4.2,4.2,13.7,19.0,Médio
430800,Faxinal do Soturno,RS,79.8,71.1,15.3,21.4,2.3,3.1,2.6,4.4,0.7,,14.7,18.6,27.7,5.6,4.2,4.4,24.8,27.1,Baixo
430805,Faxinalzinho,RS,84.2,75.4,12.5,15.3,2.1,6.8,1.2,2.5,3.9,4.6,14.0,13.5,30.3,4.0,4.3,4.1,24.0,19.8,Baixo
430807,Fazenda Vilanova,RS,82.5,73.2,10.9,7.7,3.6,18.3,3.0,0.8,0.7,,19.2,18.4,29.2,10.7,4.6,4.0,28.8,38.4,Baixo
430810,Feliz,RS,80.6,58.0,15.5,31.1,3.7,10.9,0.2,0.0,2.3,0.2,14.8,19.6,25.6,10.1,4.2,4.2,18.6,20.9,Médio
430820,Flores da Cunha,RS,88.2,67.0,9.1,14.2,1.3,15.8,1.4,3.0,0.9,0.8,13.1,20.0,34.4,6.8,4.2,4.2,17.7,23.2,Médio
430825,Floriano Peixoto,RS,82.2,95.2,13.6,3.2,3.1,1.6,1.1,0.0,,,8.8,16.3,21.3,4.0,4.0,4.0,22.2,17.2,Muito Baixo
430830,Fontoura Xavier,RS,84.5,77.8,9.9,9.2,4.5,11.4,1.1,1.6,1.6,3.5,13.3,14.9,27.5,4.0,4.0,4.0,21.7,20.3,Baixo
430840,Formigueiro,RS,81.8,59.5,14.4,33.2,2.0,7.3,1.8,0.0,0.6,0.6,11.2,13.8,25.0,4.1,4.1,4.2,29.3,40.3,Baixo
430843,Forquetinha,RS,88.3,66.7,10.5,9.3,0.8,24.0,0.4,0.0,,,11.8,17.7,19.0,12.0,4.1,4.0,17.3,26.3,Muito Baixo
430845,Fortaleza dos Valos,RS,90.9,70.3,6.2,13.8,2.4,13.3,0.5,2.6,1.0,1.3,9.6,15.9,24.1,4.6,4.0,4.0,15.0,16.6,Médio
430850,Frederico Westphalen,RS,82.6,73.7,13.1,16.6,2.4,7.6,1.9,2.1,1.7,2.1,14.7,18.6,30.7,7.1,4.2,4.9,18.9,21.3,Médio
430860,Garibaldi,RS,88.6,70.9,8.4,15.2,1.7,11.6,1.3,2.3,0.4,0.3,14.0,19.2,26.0,8.1,4.2,4.2,15.9,24.4,Médio
430865,Garruchos,RS,82.2,75.4,14.3,9.4,2.9,14.5,0.6,0.7,0.8,2.5,16.0,14.9,22.8,4.0,4.0,4.0,23.7,29.9,Baixo
430870,Gaurama,RS,91.1,90.2,5.5,4.0,2.9,4.6,0.5,1.2,0.1,,14.2,16.0,25.1,5.8,4.2,4.5,24.1,15.3,Médio
430880,General Câmara,RS,73.9,66.3,21.6,12.7,2.2,19.2,2.3,1.8,0.4,1.1,11.6,14.9,21.1,7.0,4.0,4.0,32.7,45.9,Baixo
430885,Gentil,RS,92.3,73.4,6.4,18.8,1.3,7.8,0.0,0.0,2.5,1.5,8.8,13.7,16.0,4.0,4.1,4.0,12.4,14.1,Médio
430890,Getúlio Vargas,RS,85.3,72.2,11.1,13.1,3.2,11.1,0.4,3.6,0.9,1.0,14.1,18.8,26.4,7.0,4.1,4.2,18.2,19.9,Médio
430900,Giruá,RS,91.6,63.3,5.2,16.2,1.9,18.0,1.3,2.5,0.8,3.1,16.7,19.1,29.5,7.1,4.1,4.2,13.5,31.5,Médio
430905,Glorinha,RS,83.9,70.4,13.0,13.6,1.0,14.6,2.1,1.4,0.4,0.3,14.2,20.3,29.5,6.9,4.0,4.0,24.4,37.3,Baixo
430910,Gramado,RS,86.4,71.0,10.3,14.7,2.6,12.3,0.7,2.0,1.6,2.3,11.5,20.3,30.2,8.2,4.2,4.4,14.8,15.5,Médio
430912,Gramado dos Loureiros,RS,83.9,69.1,14.4,14.5,1.7,14.5,0.0,1.9,1.0,,8.7,12.1,27.3,4.0,4.2,4.4,24.4,22.9,Baixo
430915,Gramado Xavier,RS,86.9,79.9,9.4,7.1,2.6,13.0,1.1,0.0,0.8,,7.3,14.3,24.1,4.0,4.1,4.2,26.6,32.0,Muito Baixo
430920,Gravataí,RS,84.5,64.1,11.7,17.7,1.8,16.6,2.0,1.6,0.6,0.8,15.3,25.0,32.4,8.8,4.1,4.1,20.6,30.9,Médio
430925,Guabiju,RS,87.0,77.8,10.1,17.5,0.6,3.2,2.3,1.5,,,7.0,16.6,21.3,4.0,4.3,4.0,15.1,15.6,Médio
430930,Guaíba,RS,85.3,59.2,10.9,20.7,1.4,18.2,2.4,1.9,0.9,1.2,16.3,23.5,29.0,6.4,4.1,4.2,20.3,36.3,Médio
430940,Guaporé,RS,93.0,82.7,5.1,8.5,1.2,8.5,0.7,0.3,0.3,0.6,21.7,23.6,31.3,9.2,4.1,4.3,11.9,19.6,Médio
430950,Guarani das Missões,RS,92.2,87.8,6.2,3.9,1.1,7.8,0.5,0.5,0.4,0.3,16.4,16.3,26.9,5.8,4.5,4.3,10.5,20.4,Médio
430955,Harmonia,RS,84.9,78.3,12.1,9.0,2.8,12.7,0.2,0.0,0.4,,11.7,20.4,23.9,10.4,5.4,4.1,17.2,27.5,Médio
430957,Herveiras,RS,76.5,64.7,13.9,10.3,6.9,25.0,2.7,0.0,1.7,,10.2,13.2,29.3,4.0,4.1,4.3,36.2,50.4,Muito Baixo
430960,Horizontina,RS,93.8,73.0,4.3,15.0,0.9,10.2,1.0,1.8,0.3,1.8,12.9,23.0,29.0,6.6,4.1,4.2,9.4,20.2,Alto
430965,Hulha Negra,RS,82.1,67.0,14.3,18.0,2.7,14.4,0.9,0.6,2.2,3.2,15.7,17.8,28.1,4.0,4.0,4.2,25.2,47.9,Baixo
430970,Humaitá,RS,82.5,73.3,13.3,10.9,3.7,12.7,0.5,3.1,0.8,0.4,14.7,14.2,15.4,6.2,4.1,4.2,20.0,29.1,Médio
430975,Ibarama,RS,86.6,68.4,8.3,10.3,5.0,20.7,0.1,0.6,0.1,0.6,17.6,16.5,24.3,4.0,4.0,4.0,22.5,27.6,Baixo
430980,Ibiaçá,RS,86.8,72.3,9.7,20.9,1.4,6.8,2.1,0.0,0.2,1.1,15.0,16.7,22.1,4.0,4.2,4.3,16.3,19.8,Baixo
430990,Ibiraiaras,RS,84.2,86.7,13.4,6.9,1.6,4.7,0.8,1.7,0.4,,13.2,18.5,29.1,5.2,4.1,4.4,20.8,11.6,Médio
430995,Ibirapuitã,RS,84.7,78.1,10.9,9.8,4.1,11.5,0.3,0.6,0.5,2.3,14.0,16.1,23.0,5.9,4.0,4.0,24.9,19.6,Muito Baixo
431000,Ibirubá,RS,84.9,69.2,12.8,13.3,0.7,15.1,1.6,2.4,0.5,1.3,16.8,18.8,25.5,8.4,4.0,4.0,16.5,25.0,Médio
431010,Igrejinha,RS,88.2,69.2,8.4,14.7,2.0,15.6,1.4,0.5,1.6,0.8,18.5,20.8,33.2,11.0,4.1,4.2,16.9,30.2,Baixo
431020,Ijuí,RS,88.4,68.8,8.8,20.8,1.5,9.1,1.3,1.3,0.4,0.7,17.3,20.5,28.2,6.9,4.2,4.3,16.0,17.2,Alto
431030,Ilópolis,RS,90.3,85.4,6.5,6.5,3.2,7.0,0.0,1.1,,0.6,15.7,18.3,26.1,4.0,4.0,4.0,13.7,17.5,Baixo
431033,Imbé,RS,80.7,61.8,14.3,18.4,2.7,17.6,2.3,2.2,1.9,1.2,16.3,20.2,33.8,8.0,4.1,4.2,23.3,31.9,Médio
431036,Imigrante,RS,95.1,89.4,3.9,2.1,1.0,8.5,0.0,0.0,0.7,,8.5,11.5,15.3,10.1,4.3,4.1,9.9,25.0,Médio
431040,Independência,RS,85.6,67.1,10.6,14.1,2.4,15.4,1.4,3.4,1.1,0.9,14.7,18.5,26.2,5.4,4.2,4.3,24.2,30.9,Baixo
431041,Inhacorá,RS,79.0,53.5,16.2,18.9,4.8,25.2,0.0,2.4,,,10.8,18.6,21.2,8.4,4.2,4.3,24.6,37.8,Baixo
431043,Ipê,RS,88.1,74.5,8.4,13.0,2.6,12.0,0.9,0.5,0.3,,19.2,16.7,25.0,4.0,4.2,4.3,18.1,22.5,Médio
431046,Ipiranga do Sul,RS,88.7,93.4,10.4,0.0,0.9,5.3,0.0,1.3,1.8,,17.0,18.2,15.2,4.0,3.9,4.3,12.8,10.5,Médio
431050,Iraí,RS,78.2,68.7,16.0,16.2,3.4,10.8,2.4,4.3,2.7,1.5,12.2,14.5,16.7,6.8,4.2,4.3,30.3,32.4,Baixo
431053,Itaara,RS,84.3,59.8,10.7,22.5,2.0,13.2,3.0,4.5,0.3,0.5,19.0,21.1,22.4,4.0,4.1,4.0,21.0,40.6,Médio
431055,Itacurubi,RS,75.7,61.8,20.1,29.2,2.8,8.3,1.4,0.7,2.1,1.4,13.5,15.2,23.8,4.0,4.0,4.3,23.6,30.8,Baixo
431057,Itapuca,RS,84.2,67.6,12.7,10.8,2.8,21.6,0.3,0.0,2.5,,15.5,12.9,21.0,4.0,4.0,4.0,20.4,31.4,Muito Baixo
431060,Itaqui,RS,80.4,59.9,15.4,22.0,1.8,14.2,2.4,3.9,2.3,0.5,15.5,19.4,28.7,5.3,4.1,4.2,23.7,36.8,Médio
431065,Itati,RS,80.1,74.8,15.0,8.7,4.7,16.5,0.2,0.0,0.7,1.0,8.5,12.5,17.2,7.9,4.4,4.5,22.7,30.1,Baixo
431070,Itatiba do Sul,RS,87.9,88.2,7.0,2.1,3.0,9.1,2.1,0.6,0.7,0.6,11.3,12.0,19.1,5.9,4.1,4.3,22.0,20.4,Baixo
431075,Ivorá,RS,79.4,74.0,17.3,22.0,2.6,4.0,0.7,0.0,,,9.8,13.0,20.2,5.1,4.5,4.5,27.2,19.8,Médio
431080,Ivoti,RS,88.6,78.3,8.8,13.0,1.7,8.3,0.9,0.4,1.3,1.4,14.0,20.9,32.6,8.2,4.1,4.5,11.3,16.1,Alto
431085,Jaboticaba,RS,78.6,,18.3,,1.6,,1.5,,2.3,,12.0,17.3,18.5,4.0,4.1,4.3,20.8,,Baixo
431087,Jacuizinho,RS,74.1,56.8,23.6,27.3,1.8,15.2,0.5,0.7,0.3,1.4,7.8,12.7,22.0,4.0,4.1,4.2,26.6,41.7,Muito Baixo
431090,Jacutinga,RS,89.0,89.9,7.1,2.7,0.5,4.7,3.4,2.7,1.4,1.4,17.5,15.2,16.6,4.0,4.1,4.3,19.0,18.8,Médio
431100,Jaguarão,RS,74.5,59.7,20.3,20.8,3.2,15.9,2.0,3.6,1.4,1.4,11.0,19.7,25.6,5.4,4.1,4.3,29.2,33.4,Médio
431110,Jaguari,RS,81.2,72.2,14.1,14.5,3.1,12.0,1.6,1.3,0.1,0.5,13.0,16.2,24.4,4.8,4.3,4.5,29.0,33.7,Baixo
431112,Jaquirana,RS,85.4,74.8,9.7,2.8,3.4,22.4,1.5,0.0,1.8,0.8,12.5,19.4,23.7,4.0,4.0,4.0,23.5,17.6,Muito Baixo
431113,Jari,RS,74.0,67.6,21.7,19.6,4.2,12.8,0.1,0.0,0.4,,7.8,12.7,25.5,4.0,4.0,4.0,29.6,31.4,Muito Baixo
431115,Jóia,RS,81.7,66.6,14.4,16.7,2.8,13.6,1.1,3.1,0.5,0.4,11.8,13.2,26.4,6.2,4.2,4.3,24.7,28.6,Baixo
431120,Júlio de Castilhos,RS,80.4,59.4,15.0,26.9,2.5,9.5,2.1,4.2,0.2,0.2,14.7,18.9,28.5,6.1,4.2,4.3,25.0,30.8,Médio
431123,Lagoa Bonita do Sul,RS,90.1,93.1,7.7,4.9,2.2,2.0,0.0,0.0,0.5,,22.0,14.5,21.2,4.0,4.1,4.0,18.9,23.6,Baixo
431125,Lagoão,RS,80.0,71.5,13.2,12.1,6.7,16.4,0.1,0.0,2.1,1.3,14.4,15.6,27.2,4.0,4.0,4.0,22.7,24.5,Baixo
431127,Lagoa dos Três Cantos,RS,95.3,88.2,4.7,7.8,0.0,2.0,0.0,2.0,,,5.9,16.7,16.3,9.5,4.0,4.0,7.9,14.3,Alto
431130,Lagoa Vermelha,RS,80.5,73.2,14.5,14.2,3.8,9.2,1.2,3.4,2.0,1.4,15.5,19.3,28.4,4.9,4.3,4.6,21.2,24.2,Médio
431140,Lajeado,RS,89.2,61.7,8.3,19.0,1.3,17.7,1.2,1.6,0.4,0.9,16.9,20.2,30.1,10.6,4.2,4.3,13.8,24.9,Alto
431142,Lajeado do Bugre,RS,82.2,70.8,12.6,9.0,4.1,20.2,1.1,0.0,2.6,2.0,15.3,13.8,17.8,4.0,4.3,4.1,29.6,31.5,Muito Baixo
431150,Lavras do Sul,RS,78.4,63.1,17.1,23.4,2.6,12.9,1.9,0.6,1.6,0.6,12.9,15.7,24.3,5.3,4.0,4.0,27.4,38.4,Baixo
431160,Liberato Salzano,RS,85.7,83.7,9.7,6.3,2.7,7.2,1.9,2.8,1.0,0.5,10.3,13.5,22.6,4.0,4.0,4.0,23.3,27.4,Baixo
431162,Lindolfo Collor,RS,84.8,54.1,10.9,27.7,3.2,17.7,1.1,0.5,0.6,1.0,14.4,18.4,27.5,6.7,4.0,4.2,16.3,33.2,Médio
431164,Linha Nova,RS,84.1,96.1,12.1,3.9,3.2,0.0,0.6,0.0,0.6,1.9,8.8,15.5,17.7,10.0,4.5,4.5,16.1,11.3,Médio
431170,Machadinho,RS,87.8,84.0,8.0,4.9,3.9,10.5,0.3,0.6,0.5,,18.0,19.1,20.1,4.0,4.0,4.0,16.0,14.3,Baixo
431171,Maçambará,RS,77.8,72.4,17.6,14.6,3.2,11.4,1.4,1.6,1.7,1.6,12.7,14.5,21.5,4.0,4.1,4.2,31.5,41.9,Baixo
431173,Mampituba,RS,85.1,86.2,10.9,1.1,4.0,12.7,0.0,0.0,1.0,,10.6,17.2,24.0,6.2,4.0,4.0,21.1,14.6,Baixo
431175,Manoel Viana,RS,75.3,55.6,18.5,27.8,2.9,13.9,3.3,2.7,2.9,2.1,13.9,18.0,27.7,5.0,4.1,4.3,30.7,39.8,Baixo
431177,Maquiné,RS,80.4,55.6,14.0,18.1,4.0,25.6,1.6,0.7,2.8,,14.4,13.3,26.8,6.8,4.2,4.3,22.1,37.6,Baixo
431179,Maratá,RS,81.0,96.0,15.9,2.0,1.5,2.0,1.6,0.0,0.3,,10.7,13.5,33.3,9.8,4.4,4.0,16.9,17.0,Baixo
431180,Marau,RS,90.8,62.7,6.7,25.1,0.9,10.0,1.6,2.2,1.2,0.9,15.6,20.3,30.8,6.8,4.1,4.1,9.9,22.2,Médio
431190,Marcelino Ramos,RS,82.7,84.5,13.1,5.4,3.4,9.5,0.8,0.6,1.2,1.2,20.8,16.0,16.4,4.0,4.2,4.3,25.1,22.6,Médio
431198,Mariana Pimentel,RS,90.0,74.4,5.8,10.6,1.5,15.0,2.7,0.0,,3.9,11.6,17.8,33.0,4.0,4.0,4.0,17.0,27.9,Baixo
431200,Mariano Moro,RS,96.8,92.2,0.7,2.2,2.5,5.6,0.0,0.0,0.8,1.2,10.0,14.1,30.0,4.0,4.2,4.3,13.1,16.7,Médio
431205,Marques de Souza,RS,81.3,89.5,14.4,5.3,4.1,4.2,0.2,1.0,0.6,1.0,15.8,12.4,15.8,10.3,4.2,4.2,24.4,22.1,Baixo
431210,Mata,RS,79.9,78.8,14.9,7.6,4.7,12.5,0.5,1.1,0.4,,14.5,16.5,20.7,6.3,4.2,4.3,24.7,24.7,Baixo
431213,Mato Castelhano,RS,87.2,91.7,10.6,5.2,1.4,3.1,0.8,0.0,1.1,0.9,12.0,18.1,19.6,4.0,4.1,4.3,26.1,14.3,Médio
431215,Mato Leitão,RS,85.6,88.1,12.8,8.2,1.5,3.0,0.1,0.7,,,14.8,19.7,22.7,9.7,4.1,4.2,26.9,14.0,Médio
431217,Mato Queimado,RS,89.2,81.4,8.4,13.6,2.0,5.0,0.4,0.0,,,8.7,10.3,20.0,4.8,4.2,4.3,15.0,15.0,Médio
431220,Maximiliano de Almeida,RS,87.7,80.3,8.8,12.8,1.3,6.9,2.2,0.0,1.1,,12.1,14.8,23.0,4.0,4.2,4.4,21.6,26.6,Baixo
431225,Minas do Leão,RS,71.7,60.5,20.5,22.4,2.8,15.7,5.0,1.4,0.6,0.4,22.7,19.9,27.9,3.9,4.1,4.1,34.9,41.3,Baixo
431230,Miraguaí,RS,85.5,56.9,9.8,23.4,3.7,17.5,1.0,2.2,0.6,0.5,15.7,14.8,24.5,7.2,4.0,4.0,19.1,48.7,Médio
431235,Montauri,RS,93.9,89.1,4.9,6.3,1.2,4.6,0.0,0.0,,,15.5,18.0,21.7,4.0,4.1,4.0,13.6,18.5,Médio
431237,Monte Alegre dos Campos,RS,85.2,80.5,9.8,6.0,4.7,13.5,0.3,0.0,0.2,,11.1,18.1,26.6,6.6,4.0,4.3,29.5,23.3,Baixo
431238,Monte Belo do Sul,RS,88.7,88.1,7.4,7.1,3.5,4.8,0.4,0.0,,,16.8,13.6,16.8,7.5,4.0,3.9,13.5,13.1,Médio
431240,Montenegro,RS,83.5,57.5,12.3,19.8,2.4,20.6,1.8,2.1,2.3,0.8,10.9,23.4,33.8,9.3,4.4,4.3,21.2,44.8,Médio
431242,Mormaço,RS,90.9,70.5,7.3,12.4,1.6,14.3,0.2,2.8,0.2,,7.4,16.1,20.4,7.5,4.0,4.0,15.3,19.6,Baixo
431244,Morrinhos do Sul,RS,94.8,95.6,3.3,0.7,1.4,3.7,0.5,0.0,1.4,0.8,10.3,10.6,22.8,4.0,4.1,4.3,14.2,12.4,Baixo
431245,Morro Redondo,RS,78.0,69.7,17.5,19.5,3.6,10.8,0.9,0.0,,0.4,11.1,17.7,23.2,6.2,4.1,4.3,23.8,29.7,Baixo
431247,Morro Reuter,RS,92.3,74.1,5.7,15.0,0.9,10.0,1.1,0.9,1.1,2.5,11.0,12.3,27.5,6.9,4.2,4.1,11.2,32.3,Médio
431250,Mostardas,RS,78.1,78.4,16.4,7.2,5.2,14.2,0.3,0.2,1.3,1.5,16.5,21.8,19.5,6.4,4.1,4.3,30.5,40.5,Muito Baixo
431260,Muçum,RS,84.7,81.4,12.5,7.2,2.7,9.6,0.1,1.8,1.0,,15.9,14.6,24.0,7.8,4.1,4.1,18.4,16.7,Médio
431261,Muitos Capões,RS,85.7,82.9,10.9,7.6,3.4,7.6,0.0,1.9,0.4,,15.0,18.5,26.8,7.0,4.3,4.4,30.3,24.3,Baixo
431262,Muliterno,RS,84.4,78.3,13.5,14.5,1.5,4.3,0.6,2.9,1.2,,12.5,11.3,23.3,4.0,4.3,4.0,28.1,21.4,Baixo
431265,Não-Me-Toque,RS,79.6,47.8,13.2,18.1,3.7,23.8,3.5,10.3,0.9,2.8,13.7,19.3,32.7,7.4,4.0,4.1,23.5,37.8,Médio
431267,Nicolau Vergueiro,RS,83.6,84.5,13.6,3.4,2.8,10.3,0.0,1.8,0.5,,27.5,15.1,19.0,3.8,4.3,4.4,17.5,10.5,Médio
431270,Nonoai,RS,86.1,76.2,10.0,7.7,2.8,12.9,1.1,3.2,1.3,0.7,17.9,18.2,23.8,5.5,4.1,4.3,23.9,21.0,Baixo
431275,Nova Alvorada,RS,84.7,70.8,11.4,10.8,3.7,17.7,0.2,0.7,1.1,,10.0,14.3,21.7,4.3,4.0,4.0,14.2,13.8,Médio
431280,Nova Araçá,RS,93.3,90.4,4.9,3.4,0.2,6.2,1.6,0.0,0.2,,13.8,17.8,22.4,7.4,4.1,4.2,8.9,14.9,Alto
431290,Nova Bassano,RS,92.9,85.2,5.2,8.6,0.5,4.9,1.4,1.3,0.3,,14.5,20.6,27.0,6.7,4.2,4.2,9.4,17.0,Médio
431295,Nova Boa Vista,RS,98.9,89.6,0.7,5.7,0.0,4.7,0.4,0.0,,,17.5,19.6,21.6,4.0,4.0,4.0,7.6,5.6,Alto
431300,Nova Bréscia,RS,90.9,92.3,8.3,4.5,0.8,3.2,0.0,0.0,0.3,,23.3,19.0,22.4,5.3,4.0,4.0,11.9,15.9,Médio
431301,Nova Candelária,RS,84.8,83.6,10.8,9.1,4.4,7.3,0.0,0.0,0.3,,11.1,14.3,28.0,6.7,4.0,4.0,22.3,28.6,Médio
431303,Nova Esperança do Sul,RS,77.2,68.3,19.0,19.5,3.0,7.7,0.8,4.5,0.5,0.9,17.4,16.9,22.1,5.5,4.1,4.3,24.0,19.5,Médio
431306,Nova Hartz,RS,86.9,72.1,9.8,14.0,1.9,13.6,1.4,0.3,1.2,0.6,13.6,22.6,43.2,7.1,4.4,4.1,18.6,37.4,Baixo
431308,Nova Pádua,RS,93.7,96.6,5.4,1.1,0.9,2.3,0.0,0.0,,,11.3,19.8,22.3,4.0,4.3,4.4,8.0,7.9,Médio
431310,Nova Palma,RS,82.0,78.4,14.6,10.0,1.4,6.8,2.0,4.8,0.4,1.4,11.3,14.6,24.9,4.0,4.2,4.3,25.6,17.6,Médio
431320,Nova Petrópolis,RS,87.6,77.9,9.8,10.4,2.4,9.1,0.2,2.6,1.8,2.5,13.2,18.4,26.2,10.0,4.5,4.2,13.2,15.9,Médio
431330,Nova Prata,RS,89.4,74.9,8.0,12.9,0.6,9.2,2.0,3.0,0.8,1.0,12.4,19.1,26.8,7.9,4.4,4.2,16.6,27.1,Médio
431333,Nova Ramada,RS,88.4,89.7,10.2,3.8,1.4,6.5,0.0,0.0,,4.2,18.3,15.2,15.2,4.0,4.0,4.0,18.8,19.7,Médio
431335,Nova Roma do Sul,RS,94.0,83.3,4.4,9.0,1.4,7.1,0.2,0.6,0.5,0.7,12.5,15.0,25.8,5.2,4.2,4.0,5.8,12.3,Médio
431337,Nova Santa Rita,RS,80.1,44.1,15.4,30.3,2.5,24.0,2.0,1.6,1.3,1.2,13.3,22.7,29.7,9.8,4.2,4.1,23.9,43.4,Médio
431339,Novo Cabrais,RS,83.3,79.4,14.1,10.0,2.0,10.6,0.6,0.0,,0.6,12.1,16.8,23.0,5.0,4.0,4.0,16.2,27.3,Baixo
431340,Novo Hamburgo,RS,82.6,71.8,12.7,14.1,3.6,13.0,1.1,1.1,1.3,1.1,17.6,25.6,30.8,5.7,4.2,4.5,22.0,27.4,Médio
431342,Novo Machado,RS,89.0,75.8,8.5,15.9,2.5,7.6,0.0,0.7,0.2,0.7,24.0,15.3,26.6,4.0,4.3,4.5,17.0,18.0,Baixo
431344,Novo Tiradentes,RS,89.7,72.3,7.4,16.8,1.6,10.9,1.3,0.0,4.6,17.3,11.4,11.3,17.0,4.0,4.1,4.2,21.3,37.3,Baixo
431346,Novo Xingu,RS,95.0,94.0,2.5,3.6,1.9,2.4,0.6,0.0,0.6,1.3,7.0,11.5,21.0,4.0,4.0,4.0,11.2,17.9,Alto
431349,Novo Barreiro,RS,89.1,70.6,9.1,13.6,1.5,15.3,0.3,0.5,1.7,0.6,14.7,15.9,18.9,4.0,4.0,4.0,17.5,26.5,Baixo
431350,Osório,RS,81.3,71.5,13.7,16.8,3.2,10.0,1.8,1.7,2.0,2.3,14.1,20.9,25.6,8.3,4.1,4.1,24.2,19.1,Médio
431360,Paim Filho,RS,81.8,65.3,15.2,20.6,1.1,11.8,1.9,2.3,1.1,,17.4,16.6,19.1,6.3,4.2,4.4,18.7,20.3,Baixo
